id,date,name,username,text,url,referenced_post_id,referenced_username,referenced_post_type,referenced_post_url,like_count,reply_count,repost_count,links,alt_texts
3ktkv7qgzw62l,2024-05-28 17:16:28.910000,Parti socialiste,partisocialiste.bsky.social,"🎙️ Ce soir après le JT de 20h, Raphaël Glucksmann sera l'invité de Caroline Roux dans « L'Événement » sur France 2.

🔴 Suivre l'émission en direct : www.france.tv/france-2/dir...

#RéveillerLEurope",https://bsky.app/profile/partisocialiste.bsky.social/post/3ktkv7qgzw62l,,,,,1,0,1,['https://www.france.tv/france-2/direct.html'],['']
3ktkjhzvgsk2t,2024-05-28 13:46:22.327000,Parti socialiste,partisocialiste.bsky.social,"🏆 Nouvelle visio de la Commission nationale Sports ce soir à 18h !

Maxime Sauvage reçoit François Carré et Régis Juanico pour échanger sur le thème : « Inactivité, sédentarité : le sport comme solution ».

➡️ Inscrivez-vous pour recevoir le lien de connexion : www.parti-socialiste.fr/commission_n...",https://bsky.app/profile/partisocialiste.bsky.social/post/3ktkjhzvgsk2t,,,,,0,0,0,['https://www.parti-socialiste.fr/commission_nationale_sports_inactivite_sedentarite'],['']
3kthor6b2v72s,2024-05-27 10:42:58.148000,Parti socialiste,partisocialiste.bsky.social,"🎙️ Ce soir à partir de 20h30, Raphaël Glucksmann participera au débat organisé par BFM TV et RMC, animé par Apolline de Malherbe et Maxime Switek.

🔴 Pour suivre le débat en direct : www.bfmtv.com/en-direct/

📲 Soutenez la liste #RéveillerLEurope et réagissez avec #JeVoteGlucksmann",https://bsky.app/profile/partisocialiste.bsky.social/post/3kthor6b2v72s,,,,,0,0,1,['https://www.bfmtv.com/en-direct/'],['']
3kt3qzke6w22i,2024-05-22 16:51:30.096000,Parti socialiste,partisocialiste.bsky.social,"📣 Demain à 14h30, Raphaël Glucksmann et Frans Timmermans lanceront ensemble un appel aux sociaux-démocrates contre l’extrême droite européenne : l'Appel de Paris.

🔴 Suivez cet événement en direct : youtube.com/live/6zPKVci...

#RéveillerLEurope",https://bsky.app/profile/partisocialiste.bsky.social/post/3kt3qzke6w22i,,,,,0,0,1,['https://youtube.com/live/6zPKVci5TYE?feature=share'],['']
3kt2uj7fztm2h,2024-05-22 08:21:16.991000,Parti socialiste,partisocialiste.bsky.social,"🏆 Nouvelle visio de la Commission nationale Sports !

Ce soir à 18h, Maxime Sauvage reçoit Marion Fontaine, historienne, pour échanger sur le thème : « Sport et socialisme, une longue histoire ».

➡️ Pour recevoir le lien de connexion : www.parti-socialiste.fr/commission_n...",https://bsky.app/profile/partisocialiste.bsky.social/post/3kt2uj7fztm2h,,,,,0,0,0,['https://www.parti-socialiste.fr/commission_nationale_sports_sport_et_socialisme'],['']
3kszdh6ff3u26,2024-05-21 17:43:15.376000,Parti socialiste,partisocialiste.bsky.social,"🎙️ Ce soir, à partir de 20h30, Raphaël Glucksmann participera au débat organisé par LCI !

🔴 C'est à suivre ici : www.tf1info.fr/direct/

📲 Réagissez avec #LaGrandeConfrontation",https://bsky.app/profile/partisocialiste.bsky.social/post/3kszdh6ff3u26,,,,,1,0,0,['https://www.tf1info.fr/direct/'],['']
3ksyxmd7fk22n,2024-05-21 14:11:23.270000,Parti socialiste,partisocialiste.bsky.social,"🇪🇺 Dans le cadre des #Européennes2024, nous vous proposons de participer à la formation : « Le handicap à l'échelle européenne », une visioconférence animée par Samira Laal. Rendez-vous demain à 18h30 !

➡️ Pour recevoir le lien de connexion : www.parti-socialiste.fr/formation_su...",https://bsky.app/profile/partisocialiste.bsky.social/post/3ksyxmd7fk22n,,,,,0,0,0,['https://www.parti-socialiste.fr/formation_sur_le_handicap_a_l_echelle_europeenne'],['']
3ksp5zutehk2h,2024-05-17 16:39:43.016000,Parti socialiste,partisocialiste.bsky.social,"🏳️‍🌈​🏳️‍⚧️ En ce 17 mai, le PS, @hesfrance.bsky.social et @lesjeunessoc.bsky.social disent non aux haines LGBTQI+

+ 40% d'agressions physiques en 2023 : les discours de haine de la droite, l’extrême droite contribuent à l’explosion de ces chiffres.

Restons mobilisés pour l'égalité des droits !

#IDAHOT",https://bsky.app/profile/partisocialiste.bsky.social/post/3ksp5zutehk2h,,,,,1,0,1,[],['']
3ksmpteqfu323,2024-05-16 17:20:13.041000,Parti socialiste,partisocialiste.bsky.social,"🔴 Nouvelle-Calédonie : le courrier de @olivierfaure.bsky.social, Boris Vallaud et Patrick Kanner au Président de la République

Nous lui demandons la suspension sine die de l’examen du projet de loi constitutionnelle et qu'une mission de dialogue soit envoyée sur place sans délai.",https://bsky.app/profile/partisocialiste.bsky.social/post/3ksmpteqfu323,,,,,3,0,1,[],"['', '']"
3ksmmqtnbex2r,2024-05-16 16:25:06.578000,Parti socialiste,partisocialiste.bsky.social,"🎙️ Ce soir à 22h, Boris Vallaud participera à « L'Événement » consacré aux #Européennes2024 sur France 2. 

🔴 Pour suivre l'émission en direct : france.tv/france-2/dir... 

#LEvenement",https://bsky.app/profile/partisocialiste.bsky.social/post/3ksmmqtnbex2r,,,,,0,0,0,['https://france.tv/france-2/direct.html'],['']
